DLVR_STORE_ADSTRD_CODE,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_NM,월 평균 배달 매출,월 평균 주문 건수,평균 주문 금액,평균 소요 시간,
41150520,한식,의정부동,3700,0,22000,3060,
41150568,찜탕,신곡동,3000,0,18000,2040,
41150578,족발/보쌈,민락동,4800,0,29000,1800,
41150578,야식,민락동,7000,0,42000,2640,
41150520,족발/보쌈,의정부동,4800,0,29000,2340,
41150510,한식,의정부동,3300,0,19800,1920,
41150578,치킨,민락동,19200,1,23000,2560,
41150520,야식,의정부동,5800,0,35000,3600,
41150578,족발/보쌈,민락동,6300,0,38000,5100,
41150520,한식,의정부동,3500,0,21000,3300,
41150555,족발/보쌈,호원동,18300,1,27500,2370,
41150555,패스트푸드,호원동,3300,0,20000,1980,
41150555,중식,호원동,4800,0,29000,2580,
41150576,치킨,민락동,3800,0,22900,2280,
41150510,족발/보쌈,의정부동,9500,0,57000,2700,
41150568,피자,신곡동,6000,0,36000,4440,
41150615,찜탕,가능동,2000,0,12000,2940,
41150595,패스트푸드,가능동,2600,0,15400,3060,
41150510,한식,의정부동,5200,0,31000,3960,
41150567,한식,신곡동,14700,1,22000,3260,
41150520,돈까스/일식,의정부동,2800,0,17000,2100,
41150573,치킨,용현동,3700,0,22000,4320,
41150580,야식,금오동,5000,0,30000,4560,
41150580,족발/보쌈,금오동,5800,0,35000,2640,
41150568,피자,신곡동,3500,0,21000,1860,
41150568,찜탕,신곡동,19900,1,19900,2210,
41150520,한식,의정부동,6300,0,19000,2400,
41150580,돈까스/일식,금오동,15600,0,46800,2940,
41150510,분식,의정부동,8500,0,25500,2490,
41150576,한식,민락동,4500,0,27000,2280,
41150520,한식,의정부동,2500,0,15000,2400,
41150567,돈까스/일식,신곡동,12500,0,25000,2920,
41150567,한식,신곡동,7800,0,23500,2160,
41150510,회,의정부동,6300,0,38000,2100,
41150520,한식,가능동,3800,0,23000,3840,
41150576,치킨,민락동,4700,0,28000,1500,
41150520,야식,의정부동,4700,0,28000,3480,
41150567,족발/보쌈,신곡동,6000,0,36000,2400,
41150510,한식,가능동,2200,0,13000,4140,
41150520,돈까스/일식,의정부동,4600,0,27500,2580,
41150576,한식,민락동,3000,0,18000,2880,
41150576,카페/디저트,민락동,3700,0,22000,3060,
41150510,야식,의정부동,6800,0,20500,2790,
41150520,족발/보쌈,의정부동,7500,0,45000,3000,
41150568,찜탕,신곡동,2700,0,16000,3960,
41150510,한식,의정부동,4500,0,27000,2160,
41150568,치킨,신곡동,7200,0,43000,3120,
41150595,치킨,가능동,8200,0,24500,2730,
41150567,야식,신곡동,6800,0,41000,2760,
41150568,카페/디저트,신곡동,3100,0,18400,2460,
41150510,한식,의정부동,15300,0,30700,2720,
41150578,중식,민락동,4200,0,25000,2940,
41150510,한식,의정부동,4700,0,28000,3660,
41150510,아시안/양식,의정부동,4000,0,23900,2580,
41150576,분식,민락동,2800,0,16500,3180,
41150545,치킨,호원동,3800,0,23000,1920,
41150510,한식,의정부동,3700,0,22000,2040,
41150510,한식,의정부동,2800,0,17000,2940,
41150561,도시락,장암동,3000,0,18000,2460,
41150580,야식,금오동,7500,0,22500,2610,
41150578,카페/디저트,민락동,2100,0,12800,3120,
41150520,돈까스/일식,의정부동,4400,0,26500,1860,
41150578,족발/보쌈,민락동,6200,0,37000,900,
41150510,돈까스/일식,의정부동,2900,0,17500,2220,
41150580,치킨,금오동,3500,0,21000,1860,
41150520,한식,가능동,6900,0,20800,3330,
41150567,돈까스/일식,신곡동,5800,0,35000,3000,
41150568,치킨,신곡동,7200,0,21500,2520,
41150595,치킨,가능동,6700,0,40000,2280,
41150561,치킨,장암동,3200,0,19000,2100,
41150568,찜탕,신곡동,2800,0,17000,3780,
41150578,중식,민락동,2500,0,15000,2520,
41150510,야식,의정부동,7700,0,23200,4350,
41150520,야식,의정부동,9800,0,29500,1920,
41150576,족발/보쌈,민락동,6300,0,38000,2820,
41150580,분식,금오동,2100,0,12500,2700,
41150567,치킨,신곡동,4200,0,25000,2520,
41150520,치킨,의정부동,2900,0,17500,3120,
41150580,카페/디저트,금오동,5200,0,31000,2040,
41150576,분식,민락동,3500,0,21000,2040,
41150615,분식,가능동,2000,0,12000,3420,
41150510,치킨,의정부동,3300,0,20000,3180,
41150573,카페/디저트,용현동,2400,0,14500,3000,
41150580,한식,금오동,7000,0,42000,1800,
41150520,분식,의정부동,3300,0,20000,4080,
41150520,분식,의정부동,2500,0,15000,3600,
41150615,찜탕,가능동,4800,0,28900,1800,
41150510,야식,의정부동,3700,0,22000,1980,
41150520,한식,의정부동,5500,0,33000,3360,
41150567,돈까스/일식,신곡동,2200,0,13000,3480,
41150510,한식,의정부동,6000,0,36000,3240,
41150578,돈까스/일식,민락동,4600,0,27500,2460,
41150576,야식,민락동,2700,0,16000,2460,
41150567,한식,신곡동,2800,0,16500,2340,
41150510,치킨,의정부동,3300,0,20000,2100,
41150520,카페/디저트,의정부동,7400,0,22200,2280,
41150567,족발/보쌈,신곡동,5700,0,34000,2580,
41150510,중식,의정부동,2800,0,16500,3420,
41150595,족발/보쌈,가능동,5700,0,34000,2760,
41150576,분식,민락동,2700,0,16000,1800,
41150568,피자,신곡동,5200,0,31500,2580,
41150520,한식,의정부동,4300,0,26000,2400,
41150578,돈까스/일식,민락동,3000,0,18000,2220,
41150567,족발/보쌈,신곡동,2800,0,17000,2280,
41150520,찜탕,의정부동,27400,1,23500,1940,
41150576,족발/보쌈,민락동,3500,0,21000,2160,
41150567,회,신곡동,6300,0,38000,2340,
41150520,한식,가능동,2800,0,16500,2460,
41150567,한식,신곡동,34800,1,34800,2200,
41150578,치킨,낙양동,3700,0,22400,2220,
41150510,족발/보쌈,의정부동,9500,0,19000,2400,
41150520,분식,의정부동,7200,0,21500,2010,
41150568,치킨,신곡동,2800,0,16500,1680,
41150555,족발/보쌈,호원동,3200,0,19000,1440,
41150510,야식,의정부동,61200,3,22900,3260,
41150580,치킨,금오동,11200,0,22300,3120,
41150567,패스트푸드,신곡동,2200,0,13300,2280,
41150510,아시안/양식,의정부동,4300,0,13000,2820,
41150520,한식,의정부동,5800,0,17500,2880,
41150568,찜탕,신곡동,10100,0,20200,1960,
41150580,치킨,금오동,2900,0,17500,2880,
41150510,카페/디저트,의정부동,5500,0,33000,2280,
41150510,중식,의정부동,3800,0,23000,2280,
41150576,치킨,민락동,8800,0,26200,2040,
41150520,찜탕,의정부동,2000,0,12000,2400,
41150568,한식,신곡동,11000,0,22000,2800,
41150510,분식,의정부동,6500,0,19500,2670,
41150510,한식,의정부동,13400,0,40200,1680,
41150510,중식,의정부동,3500,0,21000,2520,
41150510,아시안/양식,의정부동,10000,0,20000,2500,
41150580,족발/보쌈,금오동,6300,0,38000,2640,
41150520,야식,의정부동,4200,0,25000,2940,
41150510,분식,의정부동,2500,0,15000,2100,
41150567,한식,신곡동,4500,0,27000,1980,
41150580,치킨,금오동,3100,0,18500,2340,
41150555,족발/보쌈,호원동,7800,0,23500,2130,
41150578,족발/보쌈,민락동,6300,0,38000,1860,
41150580,돈까스/일식,금오동,28200,1,42200,3150,
41150520,족발/보쌈,의정부동,10700,0,32000,2580,
41150578,돈까스/일식,민락동,2100,0,12500,2700,
41150510,야식,의정부동,14300,1,21500,2680,
41150567,치킨,신곡동,9800,0,19500,2160,
41150520,돈까스/일식,의정부동,6800,0,40500,2820,
41150510,돈까스/일식,의정부동,8200,0,16300,2120,
41150510,족발/보쌈,의정부동,32800,1,49200,2730,
41150520,카페/디저트,의정부동,2600,0,15500,2160,
41150555,야식,호원동,5200,0,31000,1800,
41190742,회,중동,215300,5,43100,1250,
41150567,치킨,신곡동,2600,0,15900,1380,
41150615,도시락,가능동,7800,0,23500,2670,
41150568,찜탕,신곡동,7000,0,42000,8880,
41150510,카페/디저트,의정부동,2000,0,12300,1860,
41150510,족발/보쌈,의정부동,26200,1,31400,2830,
41150578,치킨,민락동,3300,0,20000,1620,
41150580,카페/디저트,금오동,5200,0,15600,1560,
41150510,치킨,의정부동,3400,0,20500,1980,
41150568,한식,신곡동,5500,0,33000,2880,
41150578,찜탕,민락동,3600,0,21500,1620,
41150568,한식,신곡동,16200,1,24400,2340,
41150568,카페/디저트,신곡동,10600,0,21200,2000,
41150576,카페/디저트,민락동,2700,0,16400,1980,
41150567,돈까스/일식,신곡동,4900,0,29500,1980,
41150510,치킨,의정부동,13200,1,19800,1920,
41150510,치킨,의정부동,3400,0,20500,2820,
41150510,분식,의정부동,5300,0,16000,2160,
41150580,치킨,금오동,3200,0,19000,2880,
41150595,한식,가능동,4500,0,27000,3000,
41150555,치킨,호원동,7200,0,21800,1680,
41150520,야식,의정부동,8000,0,24000,1800,
41150615,피자,가능동,8700,0,52200,2220,
41150510,족발/보쌈,의정부동,13300,0,40000,1920,
41150580,돈까스/일식,금오동,7900,0,47400,3540,
41150520,한식,가능동,3000,0,18000,1740,
41150568,치킨,신곡동,3700,0,22000,3420,
41150520,치킨,의정부동,3300,0,20000,3300,
41150615,도시락,가능동,4500,0,27000,3360,
41150510,야식,의정부동,4800,0,28900,1260,
41150555,치킨,호원동,11700,0,35100,1800,
41150555,분식,호원동,3100,0,18500,1680,
41150520,한식,의정부동,3000,0,18000,1740,
41150510,한식,의정부동,2000,0,12000,300,
41281640,치킨,행신동,41100,2,22400,880,
41150568,피자,신곡동,1300,0,8000,480,
41150620,카페/디저트,녹양동,7000,0,21000,2040,
41150510,돈까스/일식,의정부동,6500,0,39000,1260,
41150520,중식,가능동,6800,0,40500,1920,
11530750,아시안/양식,개봉동,5700,0,17100,750,
41210650,야식,일직동,12600,0,25200,1600,
41150555,야식,호원동,3800,0,23000,600,
41150555,야식,호원동,54200,2,25000,640,
11380551,족발/보쌈,갈현동,98000,2,39200,740,
41650510,치킨,신읍동,752000,29,25900,1200,
41210633,한식,하안동,3100,0,18500,600,
41590515,한식,새솔동,7200,0,21500,900,
41590515,한식,새솔동,5200,0,31000,1740,
41360250,한식,와부읍,7700,0,23000,840,
41150578,치킨,민락동,8500,0,25500,1740,
41281650,회,행신동,81500,2,37600,840,
41271515,회,이동,4500,0,27000,1200,
11380551,족발/보쌈,갈현동,1746500,42,41900,890,
41360250,치킨,와부읍,3800,0,22500,540,
11545510,족발/보쌈,가산동,13200,0,39500,600,
41150615,피자,가능동,7100,0,42400,1980,
41150510,아시안/양식,의정부동,9700,0,58000,1980,
11545510,족발/보쌈,가산동,378000,12,31900,970,
41150576,분식,민락동,4200,0,25000,1500,
41250566,치킨,송내동,11200,0,33800,720,
41150578,야식,민락동,7200,0,21500,870,
41220259,치킨,청북읍,2700,0,16000,1140,
41150510,야식,의정부동,4200,0,24900,1740,
41150510,야식,의정부동,68500,2,29400,1230,
41150567,아시안/양식,신곡동,21500,1,21500,1370,
41150567,아시안/양식,신곡동,5300,0,15800,2310,
41150510,중식,의정부동,3000,0,18000,1620,
41150567,치킨,신곡동,3500,0,21000,1380,
41150567,돈까스/일식,신곡동,4400,0,26200,2220,
41150580,분식,금오동,55200,2,25500,860,
41150567,아시안/양식,신곡동,231200,12,19800,1360,
41150555,야식,호원동,12800,0,25700,1720,
41250520,회,생연동,52800,1,45300,870,
41150567,아시안/양식,신곡동,1600,0,9900,2820,
41150568,찜탕,신곡동,3500,0,21100,1860,
41190742,치킨,중동,294700,13,23300,1190,
41800253,야식,전곡읍,5700,0,34000,960,
41210620,족발/보쌈,철산동,337700,12,27400,1140,
41250565,족발/보쌈,지행동,6200,0,37000,900,
41190746,분식,송내동,495400,24,20500,1200,
41150567,돈까스/일식,신곡동,6400,0,38500,3900,
41150573,치킨,용현동,3300,0,20000,960,
41150567,중식,신곡동,2800,0,17000,540,
41150580,분식,금오동,2700,0,16000,1200,
41150520,분식,의정부동,4200,0,25000,1440,
41150545,한식,호원동,3200,0,19500,1380,
41220253,치킨,안중읍,36700,2,20000,880,
41150595,족발/보쌈,가능동,6500,0,39000,960,
41150510,족발/보쌈,의정부동,44500,0,133500,1200,
41150561,치킨,장암동,3800,0,11200,1680,
41150561,치킨,장암동,2800,0,16500,900,
11545630,치킨,독산동,490500,23,21300,1220,
41150520,돈까스/일식,의정부동,6300,0,38000,1260,
41150573,치킨,용현동,5500,0,33000,1680,
41150576,분식,민락동,2800,0,17000,1800,
41150595,피자,가능동,2200,0,12900,1320,
11470630,한식,신정동,2700,0,16000,1560,
41150568,피자,신곡동,2700,0,16000,1560,
41150510,족발/보쌈,의정부동,5100,0,30500,4140,
41150510,찜탕,의정부동,8200,0,49000,2520,
41150578,카페/디저트,민락동,8800,0,53000,3060,
41150510,중식,의정부동,9000,0,27000,2970,
41150510,분식,의정부동,5600,0,17000,2790,
41150568,찜탕,신곡동,3200,0,19000,2640,
41150568,아시안/양식,신곡동,16700,0,50000,4140,
41150510,찜탕,의정부동,3700,0,22000,3540,
41150520,족발/보쌈,의정부동,10800,0,32500,2430,
41150567,치킨,신곡동,39900,2,26600,2390,
41150580,한식,금오동,5300,0,32000,3180,
41150520,야식,의정부동,4800,0,29000,2220,
41150595,분식,의정부동,20300,1,17400,2560,
41150567,치킨,신곡동,3300,0,20000,3240,
41150510,야식,의정부동,9100,0,54700,4260,
41150578,한식,민락동,4900,0,29500,2220,
41150510,카페/디저트,의정부동,3800,0,11500,2850,
41150567,아시안/양식,신곡동,5200,0,15600,2190,
41150568,찜탕,신곡동,9300,0,56000,2940,
41150555,카페/디저트,호원동,3200,0,19000,2160,
41150555,피자,호원동,5000,0,30200,2820,
41150510,한식,의정부동,4000,0,24000,1860,
41150510,찜탕,의정부동,3200,0,19000,2520,
41150520,족발/보쌈,의정부동,17000,0,34000,2540,
41150567,카페/디저트,신곡동,3100,0,18800,1980,
41150510,한식,의정부동,6800,0,41000,2340,
41150510,찜탕,의정부동,7300,0,22000,2070,
41150567,회,신곡동,5000,0,30000,2520,
41150578,중식,민락동,3500,0,21000,2220,
41150520,찜탕,의정부동,5000,0,30000,3420,
41150573,치킨,용현동,5700,0,17000,2310,
41150520,야식,의정부동,3700,0,22000,2040,
41150578,족발/보쌈,민락동,12000,0,36000,2460,
41150578,돈까스/일식,민락동,2900,0,17300,2460,
41150510,한식,의정부동,6300,0,19000,2400,
41150520,돈까스/일식,의정부동,17200,1,25800,2180,
41150580,치킨,금오동,3700,0,22000,2760,
41150555,한식,호원동,4400,0,26600,2640,
41150620,치킨,녹양동,3800,0,23000,1680,
41150568,족발/보쌈,신곡동,13500,0,40500,2340,
41150520,찜탕,의정부동,7500,0,22500,2580,
41150578,치킨,민락동,8800,0,26500,2550,
41150567,족발/보쌈,신곡동,30800,1,37000,2840,
41150555,야식,호원동,3700,0,22000,1800,
41150568,피자,신곡동,3300,0,20000,2820,
41150567,치킨,신곡동,4500,0,27000,2820,
41150520,분식,의정부동,5900,0,35500,3480,
41150510,돈까스/일식,의정부동,2800,0,17000,2700,
41150567,치킨,신곡동,13800,0,27700,2720,
41150510,찜탕,의정부동,6800,0,20500,2430,
41150568,한식,신곡동,3200,0,19000,3240,
41150510,야식,의정부동,3500,0,21000,3540,
41150567,족발/보쌈,신곡동,16800,0,33500,2860,
41150595,한식,의정부동,23200,0,46300,3300,
41150595,돈까스/일식,가능동,3400,0,20500,3540,
41150580,야식,금오동,3200,0,19000,3600,
41150576,치킨,민락동,3600,0,21900,2700,
41150576,치킨,민락동,4100,0,24400,2040,
41150520,아시안/양식,의정부동,4200,0,25500,2880,
41150520,야식,의정부동,16800,0,33700,3120,
41150595,돈까스/일식,가능동,3400,0,20500,3240,
41150615,피자,가능동,10400,0,31000,2100,
41150555,족발/보쌈,호원동,7200,0,43000,2280,
41150568,한식,신곡동,10300,0,31000,2220,
41150567,돈까스/일식,신곡동,8900,0,26800,3450,
41150580,분식,금오동,6500,0,39000,3480,
41150580,치킨,금오동,6800,0,20500,2250,
41150576,회,민락동,5300,0,32000,2880,
41150580,돈까스/일식,금오동,4200,0,25000,4020,
41150555,한식,호원동,2800,0,17000,2940,
41150595,분식,의정부동,2800,0,17000,2640,
41150510,한식,의정부동,8000,0,48000,3060,
41150555,분식,호원동,4600,0,27500,2040,
41150555,분식,호원동,2500,0,15000,2760,
41150510,한식,의정부동,3300,0,20000,2460,
41150595,한식,의정부동,9800,0,59000,3420,
41150595,족발/보쌈,가능동,4700,0,28000,3120,
41150576,족발/보쌈,민락동,4000,0,24000,2820,
41150567,족발/보쌈,신곡동,16700,0,33300,2860,
41150510,분식,의정부동,2700,0,16000,3720,
41150595,족발/보쌈,가능동,5600,0,33500,3120,
41150510,분식,의정부동,2700,0,16000,2280,
41150510,한식,의정부동,7500,0,22500,2790,
41150555,한식,호원동,3300,0,20000,2160,
41150510,한식,의정부동,3500,0,21000,3060,
41150510,분식,의정부동,6500,0,19500,3360,
41150615,피자,가능동,13300,0,39800,2610,
41150620,족발/보쌈,녹양동,5300,0,32000,2400,
41150510,한식,의정부동,11200,0,33500,2100,
41150578,치킨,민락동,3000,0,18000,2160,
41150567,돈까스/일식,신곡동,19500,1,29200,2720,
41150520,분식,의정부동,2800,0,17000,2580,
41150520,한식,의정부동,6700,0,40000,3360,
41150567,패스트푸드,신곡동,2400,0,14500,1860,
41150510,족발/보쌈,의정부동,2000,0,12000,1800,
41150580,한식,금오동,2500,0,15000,2580,
41150520,한식,의정부동,3700,0,22000,2760,
41150576,치킨,민락동,4000,0,24000,2700,
41150510,한식,의정부동,4500,0,27000,3000,
41150510,카페/디저트,의정부동,1600,0,9600,2460,
41150555,피자,호원동,4000,0,24200,2760,
41150568,족발/보쌈,신곡동,6500,0,39000,2580,
41150510,회,의정부동,16800,0,33700,3040,
41150520,족발/보쌈,의정부동,4500,0,27000,1620,
41150567,패스트푸드,신곡동,3900,0,23300,2100,
41150615,치킨,가능동,4200,0,25000,2460,
41150567,치킨,신곡동,5000,0,30000,2400,
41150510,한식,의정부동,3800,0,22500,3360,
41150568,카페/디저트,신곡동,1800,0,11000,2100,
41150595,치킨,가능동,3200,0,19000,1980,
41150520,한식,의정부동,4300,0,26000,2280,
41150578,아시안/양식,민락동,5700,0,34000,1560,
41150520,족발/보쌈,의정부동,6800,0,41000,1860,
41150510,한식,가능동,5200,0,31000,2100,
41150510,야식,의정부동,4300,0,26000,3240,
41150595,족발/보쌈,가능동,5800,0,35000,2160,
41150580,카페/디저트,금오동,3700,0,22000,1920,
