,DLVR_STORE_ADSTRD_CODE,DLVR_STORE_ID,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_NM,월 평균 배달 매출,월 평균 주문 건수,평균 주문 금액,평균 소요 시간,Label
7344,41150576,S0027856,족발/보쌈,민락동,6300,0,38000,1110,3
7345,41220510,S0002887,카페/디저트,이충동,7700,0,23000,380,0
7346,41287540,S0040442,치킨,탄현동,3300,0,20000,850,1
7347,41150520,S0031533,한식,의정부동,2000,0,12000,1320,0
7348,41461320,S0036011,족발/보쌈,남사면,519000,14,36600,2940,1
7349,41150578,S0028927,한식,민락동,71000,3,22400,2020,2
7350,41190750,S0020274,아시안/양식,소사본동,1590400,78,20500,870,3
7351,41271510,S0038761,돈까스/일식,일동,169800,7,24800,630,3
7352,41150568,S0023608,회,신곡동,54300,1,40800,1990,0
7353,41150578,S0028821,야식,민락동,411500,20,20600,880,2
7354,41150580,S0041844,중식,금오동,295400,9,32200,1430,2
7355,41150567,S0037797,치킨,신곡동,28800,2,19200,1610,0
7356,41150520,S0031534,한식,의정부동,41300,2,20700,950,0
7357,41150573,S0035735,분식,용현동,1135800,42,26800,850,3
7358,41210650,S0021922,찜탕,일직동,292600,18,15800,1090,0
7359,41590262,S0040064,치킨,남양읍,933300,36,25900,710,1
7360,41210540,S0019415,야식,광명동,34300,1,25800,1160,2
7361,41150573,S0035736,아시안/양식,용현동,151000,6,25900,740,3
7362,41220259,S0030223,찜탕,청북읍,10300,0,62000,1790,3
7363,41250535,S0026553,한식,생연동,277700,13,21900,1540,0
7364,41150520,S0036667,돈까스/일식,의정부동,607700,15,40100,1050,3
7365,41150595,S0022484,피자,가능동,5800,0,34800,1320,2
7366,41150573,S0035734,아시안/양식,용현동,5300,0,32000,1010,3
7367,11560630,S0023499,한식,신길동,56000,3,19800,1630,0
7368,41150545,S0041630,치킨,호원동,11500,0,23000,1120,0
7369,41190742,S0020445,야식,중동,62000,2,28600,1270,3
7370,41150520,S0036666,돈까스/일식,의정부동,25300,1,38000,1670,3
7371,41220253,S0039763,중식,안중읍,44700,2,22300,930,3
7372,41250550,S0039198,중식,보산동,7000,0,21000,1270,3
7373,41150580,S0023591,찜탕,금오동,15400,1,18500,1640,2
7374,41150578,S0028819,야식,민락동,41700,2,19200,1750,2
7375,41150520,S0036828,한식,의정부동,16500,0,49500,1860,0
7376,41150580,S0041843,중식,금오동,71100,2,30500,2410,2
7377,41150567,S0037788,한식,신곡동,145800,6,22400,1000,0
7378,41150520,S0036781,치킨,의정부동,112800,3,39800,1700,0
7379,41461320,S0039025,찜탕,남사면,5500,0,33000,550,1
7380,41650250,S0032161,치킨,소흘읍,29800,1,44800,1090,1
7381,41150578,S0028876,돈까스/일식,민락동,54300,2,36200,1940,3
7382,41150568,S0023757,찜탕,신곡동,11800,0,23700,2020,0
7383,41150568,S0023650,찜탕,신곡동,4300,0,26000,1380,0
7384,41150510,S0036129,도시락,의정부동,13700,0,41000,1870,3
7385,41150510,S0026898,한식,의정부동,2700,0,16000,810,0
7386,41150510,S0037085,족발/보쌈,의정부동,29000,1,24900,2080,3
7387,41150567,S0032029,치킨,신곡동,2765100,109,25400,1350,0
7388,41150567,S0037768,패스트푸드,신곡동,14000,1,16800,1460,0
7389,41150510,S0036169,아시안/양식,의정부동,364600,18,19700,950,3
7390,41150545,S0041639,중식,호원동,8700,0,26000,1710,3
7391,41150545,S0041648,한식,호원동,2700,0,16000,2470,0
7392,41150615,S0029827,카페/디저트,가능동,5000,0,30000,1600,2
7393,41150567,S0032027,치킨,신곡동,148600,6,24100,1720,0
7394,41150568,S0031861,치킨,신곡동,12800,0,25700,1920,0
7395,41150580,S0023699,돈까스/일식,금오동,13400,0,26800,1480,3
7396,41650520,S0026709,치킨,선단동,14000,1,16800,1210,1
7397,41150576,S0027987,한식,민락동,28800,1,34600,1820,2
7398,41150510,S0036326,분식,의정부동,38000,2,20700,1700,3
7399,41150520,S0039782,피자,의정부동,5200,0,30900,1540,0
7400,41150510,S0037054,아시안/양식,의정부동,72400,4,19800,1940,3
7401,41150520,S0041494,돈까스/일식,의정부동,2500,0,14900,1450,3
7402,41150576,S0027999,찜탕,민락동,6200,0,37000,1170,2
7403,41150615,S0022739,치킨,가능동,5700,0,17000,1690,2
7404,41590262,S0040671,치킨,남양읍,141100,6,25700,860,1
7405,41590262,S0041008,야식,남양읍,43800,2,29200,920,1
7406,41150520,S0036938,찜탕,의정부동,62200,2,24900,1400,0
7407,41150576,S0027922,야식,민락동,5600,0,33500,2510,3
7408,41150520,S0036619,분식,의정부동,18200,1,21900,1750,3
7409,41150510,S0036318,분식,의정부동,2800,0,17000,2180,3
7410,41461320,S0041051,찜탕,남사면,265200,6,44200,1170,1
7411,41150520,S0036730,돈까스/일식,의정부동,6000,0,36000,2490,3
7412,41150567,S0031812,한식,신곡동,43100,2,25800,1220,0
7413,41150568,S0026412,야식,신곡동,78500,3,29400,2140,3
7414,41150620,S0025847,족발/보쌈,녹양동,13800,0,41500,1870,2
7415,41150578,S0029057,도시락,민락동,34000,1,40800,1650,3
7416,41150545,S0041804,피자,호원동,18000,0,36000,2600,0
7417,41150580,S0023605,카페/디저트,금오동,3000,0,18000,2470,2
7418,41150568,S0022966,찜탕,신곡동,52900,2,21200,1680,0
7419,41150595,S0022533,한식,가능동,2100,0,12500,1990,2
7420,41220253,S0026016,카페/디저트,안중읍,761800,40,19000,910,0
7421,41150510,S0026897,한식,의정부동,15200,1,22800,1370,0
7422,41150520,S0036685,분식,의정부동,6200,0,18800,1800,3
7423,41150576,S0028040,족발/보쌈,민락동,17200,0,51800,2550,3
7424,41150510,S0036269,아시안/양식,의정부동,17900,1,21500,1550,3
7425,41590262,S0035182,카페/디저트,남양읍,13400,1,20200,880,1
7426,41150568,S0032020,카페/디저트,신곡동,14500,1,17400,1830,0
7427,41150510,S0026187,한식,의정부동,4500,0,27000,2010,0
7428,41281650,S0000482,분식,행신동,1904600,81,23500,930,3
7429,41150567,S0032025,한식,신곡동,51100,3,18000,780,0
7430,41150578,S0028762,돈까스/일식,민락동,32000,1,27400,2110,3
7431,41610530,S0023895,야식,장지동,389800,13,30000,1410,1
7432,41390570,S0019764,야식,목감동,511800,20,25400,820,1
7433,41650520,S0037176,한식,선단동,336800,14,24100,1490,1
7434,41150568,S0023871,피자,신곡동,9300,0,27900,2060,0
7435,41590262,S0023968,분식,남양읍,193900,5,38800,840,1
7436,41150576,S0027894,분식,민락동,7400,0,22200,2610,3
7437,41150578,S0029065,도시락,민락동,4600,0,27500,1740,3
7438,41220253,S0003030,치킨,안중읍,100300,4,27400,1200,0
7439,41650510,S0039576,한식,신읍동,4700,0,14000,1250,1
7440,41150510,S0036458,피자,의정부동,3200,0,18900,1440,0
7441,41390570,S0019781,분식,목감동,3359700,162,20700,1150,1
7442,41150576,S0027936,분식,민락동,18300,1,22000,2350,3
7443,41150520,S0039595,한식,의정부동,16000,0,48000,1780,0
7444,41150568,S0035426,도시락,신곡동,14200,0,28500,2030,3
7445,41113662,S0002081,카페/디저트,금곡동,25600,2,17000,1880,2
7446,41650520,S0028635,패스트푸드,선단동,1500,0,9000,1590,1
7447,41190603,S0001017,중식,심곡동,2700,0,16300,880,0
7448,41150568,S0035867,치킨,신곡동,4200,0,25000,1600,0
7449,41150580,S0023749,한식,금오동,134200,4,31000,1790,2
7450,41190603,S0001003,중식,심곡동,127200,5,24600,1070,3
7451,41150568,S0002913,치킨,신곡동,19500,1,19500,2340,0
7452,41150520,S0037597,족발/보쌈,의정부동,835200,24,35000,890,3
7453,41150580,S0023822,피자,금오동,34100,2,20400,1680,2
7454,41150520,S0036763,분식,의정부동,12200,0,73000,940,3
7455,41150578,S0026752,패스트푸드,민락동,6500,0,19500,2240,2
7456,41150520,S0030243,한식,의정부동,10200,0,30400,1670,0
7457,41190603,S0020589,분식,심곡동,7800,0,15500,900,3
7458,41190744,S0020148,중식,상동,178800,10,18200,970,2
7459,41150510,S0037015,치킨,의정부동,7000,0,21000,1460,0
7460,41150568,S0026673,피자,신곡동,7100,0,42500,1550,0
7461,41150615,S0025956,치킨,가능동,4200,0,25500,1990,2
7462,41150615,S0022618,피자,가능동,12200,0,36700,1730,2
7463,41150510,S0032330,치킨,의정부동,4500,0,27000,2470,0
7464,41150576,S0028056,치킨,민락동,3600,0,21900,2270,2
7465,41271515,S0039135,돈까스/일식,이동,5921200,227,26100,500,3
7466,41150510,S0036397,족발/보쌈,의정부동,6800,0,41000,2120,3
7467,41220520,S0029203,치킨,서정동,25100,1,25100,640,0
7468,41250535,S0026554,한식,생연동,820300,40,20700,1440,0
7469,41220520,S0029202,치킨,서정동,1909200,74,25600,470,1
7470,41150510,S0039225,피자,의정부동,42200,1,31700,1920,0
7471,41210550,S0019463,야식,광명동,97500,4,21700,1520,2
7472,41150568,S0023778,도시락,신곡동,2700,0,16000,3000,3
7473,41150567,S0031874,돈까스/일식,신곡동,44600,1,33400,3370,3
7474,41590262,S0025615,회,남양읍,92800,2,37100,860,1
7475,41190795,S0021895,야식,옥길동,130100,5,27900,1250,3
7476,41150520,S0036993,카페/디저트,의정부동,23300,1,23300,1670,0
7477,41150620,S0025805,한식,녹양동,6100,0,18200,1950,2
7478,41271540,S0041907,야식,본오동,10800,0,32500,890,3
7479,41150510,S0036112,치킨,의정부동,8500,0,25500,2230,0
7480,41150510,S0040403,아시안/양식,의정부동,21100,1,25300,1730,3
7481,41150595,S0022804,족발/보쌈,가능동,5700,0,34000,1870,2
7482,41150510,S0028526,한식,의정부동,3500,0,21000,1330,0
7483,11530560,S0021937,족발/보쌈,구로동,190800,10,20100,1250,2
7484,41150520,S0036714,한식,의정부동,7100,0,21400,1420,0
7485,41150568,S0031943,찜탕,신곡동,9000,0,18000,2200,0
7486,41150555,S0041960,찜탕,호원동,3400,0,20200,1180,0
7487,41150545,S0027147,분식,호원동,7800,0,23500,2450,3
7488,41150520,S0028483,카페/디저트,의정부동,13700,1,20500,1700,0
7489,41150568,S0023649,찜탕,신곡동,25100,1,21500,1740,0
7490,41150555,S0041984,카페/디저트,호원동,34500,0,103400,1840,3
7491,41150555,S0028305,분식,호원동,7700,0,15300,1310,3
7492,41150568,S0023793,한식,신곡동,5800,0,17200,2270,0
7493,41150595,S0022611,중식,가능동,26900,1,26900,1080,2
7494,41150555,S0041996,분식,호원동,20800,1,31200,2260,3
7495,41271525,S0035171,카페/디저트,사동,19900,1,19900,700,1
7496,41150580,S0023681,카페/디저트,금오동,14600,1,14600,1440,2
7497,41150580,S0023840,카페/디저트,금오동,2500,0,15100,2270,2
7498,41150567,S0031801,족발/보쌈,신곡동,22200,0,44300,1340,3
7499,41150580,S0028434,찜탕,금오동,14500,0,29000,2090,2
7500,41150568,S0026366,족발/보쌈,신곡동,8200,0,49000,2760,3
7501,41150578,S0028813,분식,민락동,22100,1,18900,1850,3
7502,41150510,S0036295,중식,의정부동,11700,0,23300,1770,3
7503,41150510,S0039231,분식,의정부동,9500,0,19000,1640,3
7504,41150567,S0031972,한식,신곡동,21200,1,31800,1840,0
7505,41150578,S0028745,중식,민락동,3300,0,20000,2140,2
7506,41150510,S0036259,아시안/양식,의정부동,10300,0,20600,1690,3
7507,41150510,S0036507,한식,의정부동,36000,1,43200,1630,0
7508,41150510,S0027042,족발/보쌈,의정부동,7000,0,21000,1080,3
7509,41150561,S0026959,분식,장암동,10700,1,16000,1780,3
7510,41150510,S0002524,한식,의정부동,3800,0,23000,1690,0
7511,41150510,S0036208,한식,의정부동,3300,0,20000,1780,0
7512,41150510,S0028555,한식,의정부동,3300,0,20000,2010,0
7513,11530540,S0002445,패스트푸드,구로동,1076000,62,17400,850,2
7514,41150568,S0029469,한식,신곡동,10300,0,31000,1860,0
7515,41150545,S0041652,한식,호원동,2700,0,16000,1490,0
7516,41150620,S0025789,분식,녹양동,2700,0,16000,1900,2
7517,41150620,S0025818,카페/디저트,녹양동,4600,0,27500,1720,2
7518,41210550,S0002974,한식,광명동,5300,0,32000,780,2
7519,41150520,S0036601,한식,의정부동,8000,0,24000,2010,0
7520,41150510,S0029219,카페/디저트,의정부동,2500,0,15000,3140,0
7521,41150615,S0022767,도시락,가능동,26000,1,39000,1570,3
7522,41150510,S0036083,돈까스/일식,의정부동,10200,0,20500,2160,3
7523,41150567,S0037810,찜탕,신곡동,9300,0,27900,1140,0
7524,41150510,S0039630,한식,의정부동,3700,0,22000,2540,0
7525,41150555,S0041727,한식,호원동,10200,0,20300,1110,0
7526,41150510,S0040772,아시안/양식,의정부동,3200,0,19500,1540,3
7527,41150567,S0031856,한식,신곡동,2400,0,14500,2020,0
7528,41150567,S0037863,족발/보쌈,신곡동,17900,0,35800,2020,3
7529,41150520,S0029928,족발/보쌈,의정부동,6300,0,38000,1680,3
7530,41150567,S0026330,한식,신곡동,4200,0,25000,3400,0
7531,41150555,S0027035,카페/디저트,호원동,5900,0,17600,1370,0
7532,41150578,S0028091,중식,민락동,18200,1,21800,2570,2
7533,41150576,S0028061,치킨,민락동,19000,1,22800,2200,2
7534,41150578,S0029001,한식,민락동,14700,1,17600,1680,2
7535,41150578,S0028098,패스트푸드,민락동,9900,1,11900,3060,2
7536,41150580,S0023740,족발/보쌈,금오동,25600,1,38400,1580,2
7537,41150555,S0041990,족발/보쌈,호원동,6200,0,37000,1730,3
7538,41150578,S0028820,야식,민락동,3500,0,21000,2280,2
7539,41150567,S0031954,족발/보쌈,신곡동,5500,0,33000,3140,3
7540,41150567,S0037744,회,신곡동,11700,0,35000,1900,0
7541,41150568,S0027326,한식,신곡동,54800,3,19300,1620,0
7542,41150578,S0028992,족발/보쌈,민락동,20000,0,60000,2370,3
7543,41150580,S0023540,족발/보쌈,금오동,8800,0,53000,1670,2
7544,41150567,S0029849,치킨,신곡동,3300,0,20000,2600,0
7545,41150510,S0039718,한식,의정부동,4700,0,28000,1400,0
7546,41150578,S0000696,카페/디저트,낙양동,2600,0,15500,2510,2
7547,41150510,S0036340,한식,의정부동,9000,0,27000,1630,0
7548,41150568,S0032063,피자,신곡동,19000,1,28400,1860,0
7549,41150578,S0028782,야식,민락동,4500,0,27000,1990,3
7550,41150510,S0002667,돈까스/일식,의정부동,5000,0,30000,1520,3
7551,41150580,S0000729,카페/디저트,금오동,4400,0,26500,2890,2
7552,41150576,S0027932,분식,민락동,4000,0,24000,2780,3
7553,41150576,S0027862,족발/보쌈,민락동,11300,0,22700,2430,2
7554,41150568,S0026452,야식,신곡동,5700,0,34000,1410,3
7555,41150573,S0035751,카페/디저트,용현동,2600,0,15500,2980,0
7556,41150520,S0036682,한식,의정부동,8300,0,25000,1980,0
7557,41150576,S0027876,찜탕,민락동,7200,0,21500,2070,2
7558,41150578,S0028986,분식,민락동,63700,3,22500,1630,3
7559,41150567,S0031899,회,신곡동,9300,0,56000,2310,0
7560,41150567,S0031895,회,신곡동,7300,0,44000,1810,0
7561,41150580,S0023563,야식,금오동,22300,1,26800,2050,2
7562,41150568,S0027211,아시안/양식,신곡동,17100,0,34200,2520,3
7563,41150578,S0000708,카페/디저트,민락동,4600,0,27900,3940,2
7564,41150568,S0031909,카페/디저트,신곡동,9100,0,18200,1720,0
7565,11380570,S0027607,돈까스/일식,대조동,207200,7,29600,890,2
7566,41150576,S0028202,아시안/양식,민락동,23200,1,23200,1710,3
7567,41150520,S0036797,도시락,의정부동,4000,0,12200,1770,3
7568,41150510,S0040651,중식,의정부동,3400,0,20500,2040,3
7569,41150555,S0041794,치킨,호원동,3800,0,22900,2930,0
7570,41150545,S0027158,치킨,호원동,10800,0,32500,720,0
7571,41150510,S0039226,피자,의정부동,5000,0,29900,1420,0
7572,41150520,S0035551,회,의정부동,12200,0,73000,1890,0
7573,41150520,S0041030,족발/보쌈,의정부동,14000,0,42000,1660,3
7574,41150520,S0036575,치킨,의정부동,22700,1,27200,1550,0
7575,41150595,S0022483,피자,가능동,3500,0,20900,1310,2
7576,41150510,S0002674,치킨,의정부동,4600,0,27500,1120,0
7577,41150510,S0041549,치킨,의정부동,11300,0,34000,1800,0
7578,41150520,S0036782,치킨,의정부동,7000,0,42000,2100,0
7579,41190746,S0020294,치킨,송내동,177000,9,20400,920,0
7580,41150520,S0025493,찜탕,의정부동,8500,0,25500,1750,0
7581,41150520,S0036752,찜탕,의정부동,13200,0,26500,1310,0
7582,41150510,S0036360,한식,의정부동,21800,1,32600,1510,0
7583,41150520,S0036812,찜탕,의정부동,4400,0,26500,1250,0
7584,41150567,S0029833,중식,신곡동,6800,0,20500,1650,3
7585,41150595,S0022694,카페/디저트,가능동,2800,0,17000,1010,2
7586,41150510,S0036351,카페/디저트,의정부동,8900,1,13300,1390,0
7587,11530770,S0001288,카페/디저트,오류동,119200,6,19900,900,0
7588,41150567,S0028261,한식,신곡동,4800,0,29000,1380,0
7589,41150567,S0031865,돈까스/일식,신곡동,5600,0,33500,3900,3
7590,41150578,S0029046,돈까스/일식,민락동,1800,0,11000,1500,3
7591,41150567,S0029845,한식,신곡동,15200,0,30300,2090,0
7592,41150520,S0000719,카페/디저트,의정부동,8600,0,25800,2230,0
7593,41150520,S0036845,분식,의정부동,9000,0,18000,1110,3
7594,41150567,S0026772,패스트푸드,신곡동,2500,0,15000,1700,0
7595,41650250,S0027308,찜탕,소흘읍,6000,0,36000,1020,1
7596,41150520,S0027567,야식,의정부동,8800,0,26500,2330,3
7597,41150580,S0023852,한식,금오동,9500,0,19000,1650,2
7598,41360253,S0029757,찜탕,진접읍,480700,18,26700,930,1
7599,41150510,S0037120,한식,의정부동,2200,0,12900,1140,0
7600,41150595,S0022853,족발/보쌈,가능동,4300,0,26000,780,2
7601,41150580,S0029193,카페/디저트,금오동,2800,0,17000,2120,2
7602,41150578,S0028191,아시안/양식,민락동,14500,0,29000,1650,3
7603,41150567,S0031727,치킨,신곡동,4300,0,26000,2630,0
7604,41150578,S0025529,치킨,낙양동,4700,0,28400,1360,2
7605,41150510,S0037061,아시안/양식,의정부동,7500,0,22400,1490,3
7606,41150510,S0037102,카페/디저트,의정부동,2200,0,13000,2310,0
7607,41150580,S0023583,치킨,금오동,6800,0,20200,1540,2
7608,41150578,S0028807,분식,민락동,3200,0,19500,1180,3
7609,41150555,S0041755,피자,호원동,6400,0,38400,2690,0
7610,41150595,S0022638,한식,의정부동,5000,0,30000,880,0
7611,41150576,S0027850,족발/보쌈,민락동,5800,0,34500,1680,3
7612,41150510,S0037033,분식,의정부동,3500,0,21000,1670,3
7613,41150510,S0037607,한식,의정부동,3200,0,19000,1320,0
7614,41150567,S0031731,치킨,신곡동,10200,0,20300,1620,0
7615,41150595,S0022481,피자,가능동,4100,0,24400,950,2
7616,41150568,S0032037,분식,신곡동,2300,0,14000,2690,3
7617,41150580,S0023596,분식,금오동,4800,0,14500,2440,2
7618,41150567,S0037832,치킨,신곡동,3800,0,23000,2540,0
7619,41150520,S0037003,아시안/양식,의정부동,4800,0,29000,2250,3
7620,41150520,S0036788,분식,의정부동,5000,0,15000,1470,3
7621,41150576,S0027840,치킨,민락동,3800,0,22900,1410,2
7622,41150520,S0036731,돈까스/일식,의정부동,6700,0,40000,1660,3
7623,41150520,S0041499,돈까스/일식,의정부동,16600,1,24800,1300,3
7624,41150520,S0036957,중식,의정부동,3200,0,19000,1500,0
7625,41150578,S0028877,돈까스/일식,민락동,7500,0,44900,1160,3
7626,41150520,S0036609,한식,의정부동,12000,0,72000,1070,0
7627,41150555,S0041712,야식,호원동,4300,0,26000,1580,3
7628,41150520,S0040502,회,의정부동,5000,0,30000,1150,0
7629,41150520,S0035389,한식,의정부동,8500,0,25500,1880,0
7630,41150510,S0036104,야식,의정부동,7300,0,22000,2130,3
7631,41150580,S0040519,분식,금오동,2500,0,15000,1050,2
7632,41150510,S0028360,한식,의정부동,4600,0,27900,1560,0
7633,41150510,S0036292,중식,의정부동,7200,0,21500,1630,3
7634,41150510,S0037011,치킨,의정부동,3300,0,20000,2110,0
